country;year;sex;age;suicides_no;population;suicides/100k pop;country-year;HDI for year;  gdp_for_year ($)  ;gdp_per_capita ($);generation
Albania;2008;male;5-14 years;7;262.464;2,67;Albania2008;;R$ 12.881.352.688;R$ 4.672,00;Generation Z
Albania;2008;female;5-14 years;1;246.288;0,41;Albania2008;;R$ 12.881.352.688;R$ 4.672,00;Generation Z
Albania;2009;female;15-24 years;0;270.003;0;Albania2009;;R$ 12.044.212.904;R$ 4.387,00;Millenials
Albania;2009;female;25-34 years;0;182.712;0;Albania2009;;R$ 12.044.212.904;R$ 4.387,00;Generation X
Albania;2009;female;35-54 years;0;394.286;0;Albania2009;;R$ 12.044.212.904;R$ 4.387,00;Boomers
Albania;2009;female;5-14 years;0;236.174;0;Albania2009;;R$ 12.044.212.904;R$ 4.387,00;Generation Z
Albania;2009;female;55-74 years;0;233.302;0;Albania2009;;R$ 12.044.212.904;R$ 4.387,00;Silent
Albania;2009;female;75+ years;0;61.582;0;Albania2009;;R$ 12.044.212.904;R$ 4.387,00;Silent
Albania;2009;male;15-24 years;0;283.448;0;Albania2009;;R$ 12.044.212.904;R$ 4.387,00;Millenials
Albania;2009;male;25-34 years;0;174.955;0;Albania2009;;R$ 12.044.212.904;R$ 4.387,00;Generation X
Albania;2009;male;35-54 years;0;374.365;0;Albania2009;;R$ 12.044.212.904;R$ 4.387,00;Boomers
Albania;2009;male;5-14 years;0;253.007;0;Albania2009;;R$ 12.044.212.904;R$ 4.387,00;Generation Z
Albania;2009;male;55-74 years;0;234.570;0;Albania2009;;R$ 12.044.212.904;R$ 4.387,00;Silent
Albania;2009;male;75+ years;0;47.331;0;Albania2009;;R$ 12.044.212.904;R$ 4.387,00;Silent
Albania;2010;male;55-74 years;20;241.852;8,27;Albania2010;0,72;R$ 11.926.953.259;R$ 4.359,00;Silent
Albania;2010;male;35-54 years;20;371.611;5,38;Albania2010;0,72;R$ 11.926.953.259;R$ 4.359,00;Generation X
Albania;2010;male;25-34 years;9;179.720;5,01;Albania2010;0,72;R$ 11.926.953.259;R$ 4.359,00;Generation X
Albania;2010;male;75+ years;2;50.767;3,94;Albania2010;0,72;R$ 11.926.953.259;R$ 4.359,00;Silent
Albania;2010;male;15-24 years;10;279.508;3,58;Albania2010;0,72;R$ 11.926.953.259;R$ 4.359,00;Millenials
Albania;2010;female;25-34 years;6;183.579;3,27;Albania2010;0,72;R$ 11.926.953.259;R$ 4.359,00;Generation X
Albania;2010;female;75+ years;2;64.415;3,1;Albania2010;0,72;R$ 11.926.953.259;R$ 4.359,00;Silent
Albania;2010;female;35-54 years;12;394.593;3,04;Albania2010;0,72;R$ 11.926.953.259;R$ 4.359,00;Generation X
Albania;2010;female;55-74 years;7;241.491;2,9;Albania2010;0,72;R$ 11.926.953.259;R$ 4.359,00;Silent
Albania;2010;female;15-24 years;6;263.581;2,28;Albania2010;0,72;R$ 11.926.953.259;R$ 4.359,00;Millenials
Albania;2010;female;5-14 years;2;223.969;0,89;Albania2010;0,72;R$ 11.926.953.259;R$ 4.359,00;Generation Z
Albania;2010;male;5-14 years;0;240.939;0;Albania2010;0,72;R$ 11.926.953.259;R$ 4.359,00;Generation Z
Antigua and Barbuda;1985;female;15-24 years;0;7.709;0;Antigua and Barbuda1985;;R$ 240.923.926;R$ 3.850,00;Generation X
Antigua and Barbuda;1985;female;25-34 years;0;6.344;0;Antigua and Barbuda1985;;R$ 240.923.926;R$ 3.850,00;Boomers
Antigua and Barbuda;1985;female;35-54 years;0;6.173;0;Antigua and Barbuda1985;;R$ 240.923.926;R$ 3.850,00;Silent
Antigua and Barbuda;1985;female;5-14 years;0;7.339;0;Antigua and Barbuda1985;;R$ 240.923.926;R$ 3.850,00;Generation X
Antigua and Barbuda;1985;female;55-74 years;0;3.778;0;Antigua and Barbuda1985;;R$ 240.923.926;R$ 3.850,00;G.I. Generation
Antigua and Barbuda;1985;female;75+ years;0;949;0;Antigua and Barbuda1985;;R$ 240.923.926;R$ 3.850,00;G.I. Generation
Antigua and Barbuda;1985;male;15-24 years;0;7.667;0;Antigua and Barbuda1985;;R$ 240.923.926;R$ 3.850,00;Generation X
Antigua and Barbuda;1985;male;25-34 years;0;6.194;0;Antigua and Barbuda1985;;R$ 240.923.926;R$ 3.850,00;Boomers
Antigua and Barbuda;1985;male;35-54 years;0;5.970;0;Antigua and Barbuda1985;;R$ 240.923.926;R$ 3.850,00;Silent
Antigua and Barbuda;1985;male;5-14 years;0;7.304;0;Antigua and Barbuda1985;;R$ 240.923.926;R$ 3.850,00;Generation X
Antigua and Barbuda;1985;male;55-74 years;0;2.723;0;Antigua and Barbuda1985;;R$ 240.923.926;R$ 3.850,00;G.I. Generation
Antigua and Barbuda;1985;male;75+ years;0;424;0;Antigua and Barbuda1985;;R$ 240.923.926;R$ 3.850,00;G.I. Generation
Antigua and Barbuda;1986;female;15-24 years;0;7.668;0;Antigua and Barbuda1986;;R$ 290.440.148;R$ 4.740,00;Generation X
Antigua and Barbuda;1986;female;25-34 years;0;6.209;0;Antigua and Barbuda1986;;R$ 290.440.148;R$ 4.740,00;Boomers
Antigua and Barbuda;1986;female;35-54 years;0;6.101;0;Antigua and Barbuda1986;;R$ 290.440.148;R$ 4.740,00;Silent
Antigua and Barbuda;1986;female;5-14 years;0;6.907;0;Antigua and Barbuda1986;;R$ 290.440.148;R$ 4.740,00;Generation X
Antigua and Barbuda;1986;female;55-74 years;0;3.764;0;Antigua and Barbuda1986;;R$ 290.440.148;R$ 4.740,00;G.I. Generation
Antigua and Barbuda;1986;female;75+ years;0;1.014;0;Antigua and Barbuda1986;;R$ 290.440.148;R$ 4.740,00;G.I. Generation
Antigua and Barbuda;1986;male;15-24 years;0;7.563;0;Antigua and Barbuda1986;;R$ 290.440.148;R$ 4.740,00;Generation X
Antigua and Barbuda;1986;male;25-34 years;0;6.023;0;Antigua and Barbuda1986;;R$ 290.440.148;R$ 4.740,00;Boomers
Antigua and Barbuda;1986;male;35-54 years;0;5.947;0;Antigua and Barbuda1986;;R$ 290.440.148;R$ 4.740,00;Silent
Antigua and Barbuda;1986;male;5-14 years;0;6.827;0;Antigua and Barbuda1986;;R$ 290.440.148;R$ 4.740,00;Generation X
Antigua and Barbuda;1986;male;55-74 years;0;2.771;0;Antigua and Barbuda1986;;R$ 290.440.148;R$ 4.740,00;G.I. Generation
Antigua and Barbuda;1986;male;75+ years;0;476;0;Antigua and Barbuda1986;;R$ 290.440.148;R$ 4.740,00;G.I. Generation
Antigua and Barbuda;1987;female;15-24 years;0;7.583;0;Antigua and Barbuda1987;;R$ 337.174.852;R$ 5.595,00;Generation X
Antigua and Barbuda;1987;female;25-34 years;0;6.101;0;Antigua and Barbuda1987;;R$ 337.174.852;R$ 5.595,00;Boomers
Antigua and Barbuda;1987;female;35-54 years;0;6.059;0;Antigua and Barbuda1987;;R$ 337.174.852;R$ 5.595,00;Silent
Antigua and Barbuda;1987;female;5-14 years;0;6.623;0;Antigua and Barbuda1987;;R$ 337.174.852;R$ 5.595,00;Generation X
Antigua and Barbuda;1987;female;55-74 years;0;3.738;0;Antigua and Barbuda1987;;R$ 337.174.852;R$ 5.595,00;G.I. Generation
Antigua and Barbuda;1987;female;75+ years;0;1.081;0;Antigua and Barbuda1987;;R$ 337.174.852;R$ 5.595,00;G.I. Generation
Antigua and Barbuda;1987;male;15-24 years;0;7.421;0;Antigua and Barbuda1987;;R$ 337.174.852;R$ 5.595,00;Generation X
Antigua and Barbuda;1987;male;25-34 years;0;5.893;0;Antigua and Barbuda1987;;R$ 337.174.852;R$ 5.595,00;Boomers
Antigua and Barbuda;1987;male;35-54 years;0;5.927;0;Antigua and Barbuda1987;;R$ 337.174.852;R$ 5.595,00;Silent
Antigua and Barbuda;1987;male;5-14 years;0;6.499;0;Antigua and Barbuda1987;;R$ 337.174.852;R$ 5.595,00;Generation X
Antigua and Barbuda;1987;male;55-74 years;0;2.798;0;Antigua and Barbuda1987;;R$ 337.174.852;R$ 5.595,00;G.I. Generation
Antigua and Barbuda;1987;male;75+ years;0;538;0;Antigua and Barbuda1987;;R$ 337.174.852;R$ 5.595,00;G.I. Generation
Antigua and Barbuda;1988;female;15-24 years;0;7.413;0;Antigua and Barbuda1988;;R$ 398.637.741;R$ 6.693,00;Generation X
Antigua and Barbuda;1988;female;25-34 years;0;6.041;0;Antigua and Barbuda1988;;R$ 398.637.741;R$ 6.693,00;Boomers
Antigua and Barbuda;1988;female;35-54 years;0;6.021;0;Antigua and Barbuda1988;;R$ 398.637.741;R$ 6.693,00;Silent
Antigua and Barbuda;1988;female;5-14 years;0;6.527;0;Antigua and Barbuda1988;;R$ 398.637.741;R$ 6.693,00;Generation X
Antigua and Barbuda;1988;female;55-74 years;0;3.708;0;Antigua and Barbuda1988;;R$ 398.637.741;R$ 6.693,00;G.I. Generation
Antigua and Barbuda;1988;female;75+ years;0;1.141;0;Antigua and Barbuda1988;;R$ 398.637.741;R$ 6.693,00;G.I. Generation
Antigua and Barbuda;1988;male;15-24 years;0;7.209;0;Antigua and Barbuda1988;;R$ 398.637.741;R$ 6.693,00;Generation X
Antigua and Barbuda;1988;male;25-34 years;0;5.826;0;Antigua and Barbuda1988;;R$ 398.637.741;R$ 6.693,00;Boomers
Antigua and Barbuda;1988;male;35-54 years;0;5.907;0;Antigua and Barbuda1988;;R$ 398.637.741;R$ 6.693,00;Silent
Antigua and Barbuda;1988;male;5-14 years;0;6.355;0;Antigua and Barbuda1988;;R$ 398.637.741;R$ 6.693,00;Generation X
Antigua and Barbuda;1988;male;55-74 years;0;2.813;0;Antigua and Barbuda1988;;R$ 398.637.741;R$ 6.693,00;G.I. Generation
Antigua and Barbuda;1988;male;75+ years;0;603;0;Antigua and Barbuda1988;;R$ 398.637.741;R$ 6.693,00;G.I. Generation
Antigua and Barbuda;1989;female;15-24 years;0;7.152;0;Antigua and Barbuda1989;;R$ 438.794.778;R$ 7.407,00;Generation X
Antigua and Barbuda;1989;female;25-34 years;0;6.059;0;Antigua and Barbuda1989;;R$ 438.794.778;R$ 7.407,00;Boomers
Antigua and Barbuda;1989;female;35-54 years;0;5.969;0;Antigua and Barbuda1989;;R$ 438.794.778;R$ 7.407,00;Silent
Antigua and Barbuda;1989;female;5-14 years;0;6.621;0;Antigua and Barbuda1989;;R$ 438.794.778;R$ 7.407,00;Generation X
Antigua and Barbuda;1989;female;55-74 years;0;3.696;0;Antigua and Barbuda1989;;R$ 438.794.778;R$ 7.407,00;G.I. Generation
Antigua and Barbuda;1989;female;75+ years;0;1.195;0;Antigua and Barbuda1989;;R$ 438.794.778;R$ 7.407,00;G.I. Generation
Antigua and Barbuda;1989;male;15-24 years;0;6.927;0;Antigua and Barbuda1989;;R$ 438.794.778;R$ 7.407,00;Generation X
Antigua and Barbuda;1989;male;25-34 years;0;5.835;0;Antigua and Barbuda1989;;R$ 438.794.778;R$ 7.407,00;Boomers
Antigua and Barbuda;1989;male;35-54 years;0;5.862;0;Antigua and Barbuda1989;;R$ 438.794.778;R$ 7.407,00;Silent
Antigua and Barbuda;1989;male;5-14 years;0;6.403;0;Antigua and Barbuda1989;;R$ 438.794.778;R$ 7.407,00;Generation X
Antigua and Barbuda;1989;male;55-74 years;0;2.843;0;Antigua and Barbuda1989;;R$ 438.794.778;R$ 7.407,00;G.I. Generation
Antigua and Barbuda;1989;male;75+ years;0;676;0;Antigua and Barbuda1989;;R$ 438.794.778;R$ 7.407,00;G.I. Generation
Antigua and Barbuda;1990;male;35-54 years;1;5.799;17,24;Antigua and Barbuda1990;;R$ 459.469.074;R$ 7.744,00;Silent
Antigua and Barbuda;1990;female;15-24 years;0;6.827;0;Antigua and Barbuda1990;;R$ 459.469.074;R$ 7.744,00;Generation X
Antigua and Barbuda;1990;female;25-34 years;0;6.172;0;Antigua and Barbuda1990;;R$ 459.469.074;R$ 7.744,00;Boomers
Antigua and Barbuda;1990;female;35-54 years;0;5.895;0;Antigua and Barbuda1990;;R$ 459.469.074;R$ 7.744,00;Silent
Antigua and Barbuda;1990;female;5-14 years;0;6.877;0;Antigua and Barbuda1990;;R$ 459.469.074;R$ 7.744,00;Generation X
Antigua and Barbuda;1990;female;55-74 years;0;3.706;0;Antigua and Barbuda1990;;R$ 459.469.074;R$ 7.744,00;G.I. Generation
Antigua and Barbuda;1990;female;75+ years;0;1.252;0;Antigua and Barbuda1990;;R$ 459.469.074;R$ 7.744,00;G.I. Generation
Antigua and Barbuda;1990;male;15-24 years;0;6.598;0;Antigua and Barbuda1990;;R$ 459.469.074;R$ 7.744,00;Generation X
Antigua and Barbuda;1990;male;25-34 years;0;5.937;0;Antigua and Barbuda1990;;R$ 459.469.074;R$ 7.744,00;Boomers
Antigua and Barbuda;1990;male;5-14 years;0;6.611;0;Antigua and Barbuda1990;;R$ 459.469.074;R$ 7.744,00;Generation X
Antigua and Barbuda;1990;male;55-74 years;0;2.902;0;Antigua and Barbuda1990;;R$ 459.469.074;R$ 7.744,00;G.I. Generation
Antigua and Barbuda;1990;male;75+ years;0;758;0;Antigua and Barbuda1990;;R$ 459.469.074;R$ 7.744,00;G.I. Generation
Antigua and Barbuda;1991;female;15-24 years;0;6.595;0;Antigua and Barbuda1991;;R$ 481.706.333;R$ 7.976,00;Generation X
Antigua and Barbuda;1991;female;25-34 years;0;6.396;0;Antigua and Barbuda1991;;R$ 481.706.333;R$ 7.976,00;Boomers
Antigua and Barbuda;1991;female;35-54 years;0;6.198;0;Antigua and Barbuda1991;;R$ 481.706.333;R$ 7.976,00;Boomers
Antigua and Barbuda;1991;female;5-14 years;0;7.089;0;Antigua and Barbuda1991;;R$ 481.706.333;R$ 7.976,00;Millenials
Antigua and Barbuda;1991;female;55-74 years;0;3.665;0;Antigua and Barbuda1991;;R$ 481.706.333;R$ 7.976,00;Silent
Antigua and Barbuda;1991;female;75+ years;0;1.293;0;Antigua and Barbuda1991;;R$ 481.706.333;R$ 7.976,00;G.I. Generation
Antigua and Barbuda;1991;male;15-24 years;0;6.401;0;Antigua and Barbuda1991;;R$ 481.706.333;R$ 7.976,00;Generation X
Antigua and Barbuda;1991;male;25-34 years;0;6.156;0;Antigua and Barbuda1991;;R$ 481.706.333;R$ 7.976,00;Boomers
Antigua and Barbuda;1991;male;35-54 years;0;6.122;0;Antigua and Barbuda1991;;R$ 481.706.333;R$ 7.976,00;Boomers
Antigua and Barbuda;1991;male;5-14 years;0;6.818;0;Antigua and Barbuda1991;;R$ 481.706.333;R$ 7.976,00;Millenials
Antigua and Barbuda;1991;male;55-74 years;0;2.857;0;Antigua and Barbuda1991;;R$ 481.706.333;R$ 7.976,00;Silent
Antigua and Barbuda;1991;male;75+ years;0;804;0;Antigua and Barbuda1991;;R$ 481.706.333;R$ 7.976,00;G.I. Generation
Antigua and Barbuda;1992;female;15-24 years;0;6.369;0;Antigua and Barbuda1992;;R$ 499.281.148;R$ 8.087,00;Generation X
Antigua and Barbuda;1992;female;25-34 years;0;6.650;0;Antigua and Barbuda1992;;R$ 499.281.148;R$ 8.087,00;Boomers
Antigua and Barbuda;1992;female;35-54 years;0;6.534;0;Antigua and Barbuda1992;;R$ 499.281.148;R$ 8.087,00;Boomers
Antigua and Barbuda;1992;female;5-14 years;0;7.311;0;Antigua and Barbuda1992;;R$ 499.281.148;R$ 8.087,00;Millenials
Antigua and Barbuda;1992;female;55-74 years;0;3.648;0;Antigua and Barbuda1992;;R$ 499.281.148;R$ 8.087,00;Silent
Antigua and Barbuda;1992;female;75+ years;0;1.339;0;Antigua and Barbuda1992;;R$ 499.281.148;R$ 8.087,00;G.I. Generation
Antigua and Barbuda;1992;male;15-24 years;0;6.221;0;Antigua and Barbuda1992;;R$ 499.281.148;R$ 8.087,00;Generation X
Antigua and Barbuda;1992;male;25-34 years;0;6.409;0;Antigua and Barbuda1992;;R$ 499.281.148;R$ 8.087,00;Boomers
Antigua and Barbuda;1992;male;35-54 years;0;6.497;0;Antigua and Barbuda1992;;R$ 499.281.148;R$ 8.087,00;Boomers
Antigua and Barbuda;1992;male;5-14 years;0;7.059;0;Antigua and Barbuda1992;;R$ 499.281.148;R$ 8.087,00;Millenials
Antigua and Barbuda;1992;male;55-74 years;0;2.851;0;Antigua and Barbuda1992;;R$ 499.281.148;R$ 8.087,00;Silent
Antigua and Barbuda;1992;male;75+ years;0;853;0;Antigua and Barbuda1992;;R$ 499.281.148;R$ 8.087,00;G.I. Generation
Antigua and Barbuda;1993;male;25-34 years;1;6.668;15;Antigua and Barbuda1993;;R$ 535.172.778;R$ 8.453,00;Boomers
Antigua and Barbuda;1993;female;15-24 years;0;6.182;0;Antigua and Barbuda1993;;R$ 535.172.778;R$ 8.453,00;Generation X
Antigua and Barbuda;1993;female;25-34 years;0;6.914;0;Antigua and Barbuda1993;;R$ 535.172.778;R$ 8.453,00;Boomers
Antigua and Barbuda;1993;female;35-54 years;0;6.917;0;Antigua and Barbuda1993;;R$ 535.172.778;R$ 8.453,00;Boomers
Antigua and Barbuda;1993;female;5-14 years;0;7.529;0;Antigua and Barbuda1993;;R$ 535.172.778;R$ 8.453,00;Millenials
Antigua and Barbuda;1993;female;55-74 years;0;3.662;0;Antigua and Barbuda1993;;R$ 535.172.778;R$ 8.453,00;Silent
Antigua and Barbuda;1993;female;75+ years;0;1.386;0;Antigua and Barbuda1993;;R$ 535.172.778;R$ 8.453,00;G.I. Generation
Antigua and Barbuda;1993;male;15-24 years;0;6.069;0;Antigua and Barbuda1993;;R$ 535.172.778;R$ 8.453,00;Generation X
Antigua and Barbuda;1993;male;35-54 years;0;6.915;0;Antigua and Barbuda1993;;R$ 535.172.778;R$ 8.453,00;Boomers
Antigua and Barbuda;1993;male;5-14 years;0;7.298;0;Antigua and Barbuda1993;;R$ 535.172.778;R$ 8.453,00;Millenials
Antigua and Barbuda;1993;male;55-74 years;0;2.879;0;Antigua and Barbuda1993;;R$ 535.172.778;R$ 8.453,00;Silent
Antigua and Barbuda;1993;male;75+ years;0;896;0;Antigua and Barbuda1993;;R$ 535.172.778;R$ 8.453,00;G.I. Generation
Antigua and Barbuda;1994;female;15-24 years;0;6.083;0;Antigua and Barbuda1994;;R$ 589.429.593;R$ 9.062,00;Generation X
Antigua and Barbuda;1994;female;25-34 years;0;7.151;0;Antigua and Barbuda1994;;R$ 589.429.593;R$ 9.062,00;Boomers
Antigua and Barbuda;1994;female;35-54 years;0;7.357;0;Antigua and Barbuda1994;;R$ 589.429.593;R$ 9.062,00;Boomers
Antigua and Barbuda;1994;female;5-14 years;0;7.722;0;Antigua and Barbuda1994;;R$ 589.429.593;R$ 9.062,00;Millenials
Antigua and Barbuda;1994;female;55-74 years;0;3.715;0;Antigua and Barbuda1994;;R$ 589.429.593;R$ 9.062,00;Silent
Antigua and Barbuda;1994;female;75+ years;0;1.437;0;Antigua and Barbuda1994;;R$ 589.429.593;R$ 9.062,00;G.I. Generation
Antigua and Barbuda;1994;male;15-24 years;0;5.976;0;Antigua and Barbuda1994;;R$ 589.429.593;R$ 9.062,00;Generation X
Antigua and Barbuda;1994;male;25-34 years;0;6.886;0;Antigua and Barbuda1994;;R$ 589.429.593;R$ 9.062,00;Boomers
Antigua and Barbuda;1994;male;35-54 years;0;7.359;0;Antigua and Barbuda1994;;R$ 589.429.593;R$ 9.062,00;Boomers
Antigua and Barbuda;1994;male;5-14 years;0;7.494;0;Antigua and Barbuda1994;;R$ 589.429.593;R$ 9.062,00;Millenials
Antigua and Barbuda;1994;male;55-74 years;0;2.935;0;Antigua and Barbuda1994;;R$ 589.429.593;R$ 9.062,00;Silent
Antigua and Barbuda;1994;male;75+ years;0;929;0;Antigua and Barbuda1994;;R$ 589.429.593;R$ 9.062,00;G.I. Generation
Antigua and Barbuda;1995;female;15-24 years;0;6.099;0;Antigua and Barbuda1995;;R$ 577.280.741;R$ 8.636,00;Generation X
Antigua and Barbuda;1995;female;25-34 years;0;7.333;0;Antigua and Barbuda1995;;R$ 577.280.741;R$ 8.636,00;Generation X
Antigua and Barbuda;1995;female;35-54 years;0;7.851;0;Antigua and Barbuda1995;;R$ 577.280.741;R$ 8.636,00;Boomers
Antigua and Barbuda;1995;female;5-14 years;0;7.885;0;Antigua and Barbuda1995;;R$ 577.280.741;R$ 8.636,00;Millenials
Antigua and Barbuda;1995;female;55-74 years;0;3.808;0;Antigua and Barbuda1995;;R$ 577.280.741;R$ 8.636,00;Silent
Antigua and Barbuda;1995;female;75+ years;0;1.488;0;Antigua and Barbuda1995;;R$ 577.280.741;R$ 8.636,00;G.I. Generation
Antigua and Barbuda;1995;male;15-24 years;0;5.953;0;Antigua and Barbuda1995;;R$ 577.280.741;R$ 8.636,00;Generation X
Antigua and Barbuda;1995;male;25-34 years;0;7.023;0;Antigua and Barbuda1995;;R$ 577.280.741;R$ 8.636,00;Generation X
Antigua and Barbuda;1995;male;35-54 years;0;7.809;0;Antigua and Barbuda1995;;R$ 577.280.741;R$ 8.636,00;Boomers
Antigua and Barbuda;1995;male;5-14 years;0;7.632;0;Antigua and Barbuda1995;;R$ 577.280.741;R$ 8.636,00;Millenials
Antigua and Barbuda;1995;male;55-74 years;0;3.021;0;Antigua and Barbuda1995;;R$ 577.280.741;R$ 8.636,00;Silent
Antigua and Barbuda;1995;male;75+ years;0;944;0;Antigua and Barbuda1995;;R$ 577.280.741;R$ 8.636,00;G.I. Generation
Antigua and Barbuda;1998;female;15-24 years;0;6.529;0;Antigua and Barbuda1998;;R$ 727.860.593;R$ 10.078,00;Generation X
Antigua and Barbuda;1998;female;25-34 years;0;8.332;0;Antigua and Barbuda1998;;R$ 727.860.593;R$ 10.078,00;Generation X
Antigua and Barbuda;1998;female;35-54 years;0;9.615;0;Antigua and Barbuda1998;;R$ 727.860.593;R$ 10.078,00;Boomers
Antigua and Barbuda;1998;female;5-14 years;0;8.183;0;Antigua and Barbuda1998;;R$ 727.860.593;R$ 10.078,00;Millenials
Antigua and Barbuda;1998;female;55-74 years;0;3.921;0;Antigua and Barbuda1998;;R$ 727.860.593;R$ 10.078,00;Silent
Antigua and Barbuda;1998;female;75+ years;0;1.476;0;Antigua and Barbuda1998;;R$ 727.860.593;R$ 10.078,00;G.I. Generation
Antigua and Barbuda;1998;male;15-24 years;0;5.916;0;Antigua and Barbuda1998;;R$ 727.860.593;R$ 10.078,00;Generation X
Antigua and Barbuda;1998;male;25-34 years;0;7.294;0;Antigua and Barbuda1998;;R$ 727.860.593;R$ 10.078,00;Generation X
Antigua and Barbuda;1998;male;35-54 years;0;9.086;0;Antigua and Barbuda1998;;R$ 727.860.593;R$ 10.078,00;Boomers
Antigua and Barbuda;1998;male;5-14 years;0;7.706;0;Antigua and Barbuda1998;;R$ 727.860.593;R$ 10.078,00;Millenials
Antigua and Barbuda;1998;male;55-74 years;0;3.213;0;Antigua and Barbuda1998;;R$ 727.860.593;R$ 10.078,00;Silent
Antigua and Barbuda;1998;male;75+ years;0;954;0;Antigua and Barbuda1998;;R$ 727.860.593;R$ 10.078,00;G.I. Generation
Antigua and Barbuda;1999;female;15-24 years;0;6.589;0;Antigua and Barbuda1999;;R$ 766.198.926;R$ 10.378,00;Generation X
Antigua and Barbuda;1999;female;25-34 years;0;8.526;0;Antigua and Barbuda1999;;R$ 766.198.926;R$ 10.378,00;Generation X
Antigua and Barbuda;1999;female;35-54 years;0;10.311;0;Antigua and Barbuda1999;;R$ 766.198.926;R$ 10.378,00;Boomers
Antigua and Barbuda;1999;female;5-14 years;0;8.314;0;Antigua and Barbuda1999;;R$ 766.198.926;R$ 10.378,00;Millenials
Antigua and Barbuda;1999;female;55-74 years;0;3.968;0;Antigua and Barbuda1999;;R$ 766.198.926;R$ 10.378,00;Silent
Antigua and Barbuda;1999;female;75+ years;0;1.451;0;Antigua and Barbuda1999;;R$ 766.198.926;R$ 10.378,00;G.I. Generation
Antigua and Barbuda;1999;male;15-24 years;0;5.845;0;Antigua and Barbuda1999;;R$ 766.198.926;R$ 10.378,00;Generation X
Antigua and Barbuda;1999;male;25-34 years;0;7.263;0;Antigua and Barbuda1999;;R$ 766.198.926;R$ 10.378,00;Generation X
Antigua and Barbuda;1999;male;35-54 years;0;9.537;0;Antigua and Barbuda1999;;R$ 766.198.926;R$ 10.378,00;Boomers
Antigua and Barbuda;1999;male;5-14 years;0;7.805;0;Antigua and Barbuda1999;;R$ 766.198.926;R$ 10.378,00;Millenials
Antigua and Barbuda;1999;male;55-74 years;0;3.276;0;Antigua and Barbuda1999;;R$ 766.198.926;R$ 10.378,00;Silent
Antigua and Barbuda;1999;male;75+ years;0;947;0;Antigua and Barbuda1999;;R$ 766.198.926;R$ 10.378,00;G.I. Generation
Antigua and Barbuda;2000;male;55-74 years;1;3.333;30;Antigua and Barbuda2000;;R$ 830.158.778;R$ 11.021,00;Silent
Antigua and Barbuda;2000;male;35-54 years;1;10.033;9,97;Antigua and Barbuda2000;;R$ 830.158.778;R$ 11.021,00;Boomers
Antigua and Barbuda;2000;female;15-24 years;0;6.616;0;Antigua and Barbuda2000;;R$ 830.158.778;R$ 11.021,00;Generation X
Antigua and Barbuda;2000;female;25-34 years;0;8.595;0;Antigua and Barbuda2000;;R$ 830.158.778;R$ 11.021,00;Generation X
Antigua and Barbuda;2000;female;35-54 years;0;11.040;0;Antigua and Barbuda2000;;R$ 830.158.778;R$ 11.021,00;Boomers
Antigua and Barbuda;2000;female;5-14 years;0;8.439;0;Antigua and Barbuda2000;;R$ 830.158.778;R$ 11.021,00;Millenials
